inchikey	organism	dose_value	dose_unit	route	dose_raw	source_db	source
ODRITQGYYWHQGM-INIZCTEOSA-N	Dog	0.2	mg/kg	IV	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
ODRITQGYYWHQGM-INIZCTEOSA-N	Dog	0.5	mg/kg	PO	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	MSC2530818
BODASLVEZBWITD-ACCUITESSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	CQ627
BODASLVEZBWITD-ACCUITESSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	CQ627
OYMNPJXKQVTQTR-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	SEW-2871
BXNMZRPTQFVRFA-QGZVFWFLSA-N	Rat	2	mg/kg		2-10 mg/Kg	Chemical Probes Portal	PF-05105679
BXNMZRPTQFVRFA-QGZVFWFLSA-N	Dog	20	mg/kg		20 mg/Kg	Chemical Probes Portal	PF-05105679
WCWUXEGQKLTGDX-LLVKDONJSA-N	Other	90	mg/kg		10, 60, 90 Mg/Kg	Chemical Probes Portal	Brivanib
HTCJUBZBSJQWBW-CQSZACIVSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Dog	0.25	mg/kg		0.25 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Dog	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Monkey (Cynomolgus)	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Monkey (Cynomolgus)	3	mg/kg		3 mg/Kg	Chemical Probes Portal	SELGANTOLIMOD
HTCJUBZBSJQWBW-CQSZACIVSA-N	Other	3	mg/kg		3 mg/kg once weekly for 8 weeks	Chemical Probes Portal	SELGANTOLIMOD
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Rat	15	mg/kg		15 mg/Kg	Chemical Probes Portal	MK-3697
VSOUDUXMPUHJEU-UHFFFAOYSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	MK-3697
RSJAXPUYVJKAAA-JPGJPTAESA-N	Other	3	mg/kg		3 mg/Kg	Chemical Probes Portal	BIIE0246
ATALOFNDEOCMKK-OITMNORJSA-N	Other	0.3	mg/kg		0.3-3.0 mg/Kg	Chemical Probes Portal	APREPITANT
ATALOFNDEOCMKK-OITMNORJSA-N	Other	0.1	mg/kg		0.1-3.0 mg/Kg	Chemical Probes Portal	APREPITANT
ATALOFNDEOCMKK-OITMNORJSA-N	Rat	5	mg/kg		2 and 5 mg/Kg	Chemical Probes Portal	APREPITANT
ATALOFNDEOCMKK-OITMNORJSA-N	Dog	2	mg/kg		0.5, 2.0 mg/Kg	Chemical Probes Portal	APREPITANT
ATHZIFFSGSWIAU-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	PCS1055
UXZAJSZFFARTEI-YRPNKDGESA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	DANAVOREXTON
YHGBLECINAKBKX-UHFFFAOYSA-N	Rat	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BAY 2686013
YHGBLECINAKBKX-UHFFFAOYSA-N	Rat	5	mg/kg		5.0 mg/Kg	Chemical Probes Portal	BAY 2686013
NCWQLHHDGDXIJN-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg BID	Chemical Probes Portal	IMARADENANT
OAEWNSKRLBVVBV-QSEAXJEQSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	ABT-546
OAEWNSKRLBVVBV-QSEAXJEQSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	ABT-546
OAEWNSKRLBVVBV-QSEAXJEQSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	ABT-546
OAEWNSKRLBVVBV-QSEAXJEQSA-N	Monkey (Cynomolgus)	5	mg/kg		5 mg/Kg	Chemical Probes Portal	ABT-546
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Rat	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	CVN417
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	CVN417
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	CVN417
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	CVN417
PUKBOVABABRILL-YZNIXAGQSA-N	Mouse	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Rat	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Dog	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Rat	30	mg/kg		30 mg/Kg	Chemical Probes Portal	AVACOPAN
PUKBOVABABRILL-YZNIXAGQSA-N	Monkey (Cynomolgus)	100	mg/kg		100 mg/Kg	Chemical Probes Portal	AVACOPAN
FJZNNKJZHQFMCK-LRDDRELGSA-N	Mouse	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Rat	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Rat	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Dog	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Dog	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Monkey (Cynomolgus)	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BMS-986235
FJZNNKJZHQFMCK-LRDDRELGSA-N	Monkey (Cynomolgus)	3	mg/kg		3.0 mg/Kg	Chemical Probes Portal	BMS-986235
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Other				1 IV, 3 PO mg/Kg Rat, 0.5 IV, 1 PO mg/Kg Dog	Chemical Probes Portal	Fasiglifam
KDFQABSFVYLGPM-QFIPXVFZSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	L-365260
KDFQABSFVYLGPM-QFIPXVFZSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	L-365260
KDFQABSFVYLGPM-QFIPXVFZSA-N	Monkey (Rheus)	5	mg/kg		5 mg/Kg	Chemical Probes Portal	L-365260
KDFQABSFVYLGPM-QFIPXVFZSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	L-365260
KDFQABSFVYLGPM-QFIPXVFZSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	L-365260
KDFQABSFVYLGPM-QFIPXVFZSA-N	Monkey (Rheus)	50	mg/kg		50 mg/Kg	Chemical Probes Portal	L-365260
PZGSYNNVPNLHQG-SANMLTNESA-N	Rat	0.5	mg/kg	IV	0.5 mg/kg IV, 2.0, 10 and 30 mg/kg PO	Chemical Probes Portal	BAY-784
PZGSYNNVPNLHQG-SANMLTNESA-N	Rat	30	mg/kg	PO	0.5 mg/kg IV, 2.0, 10 and 30 mg/kg PO	Chemical Probes Portal	BAY-784
PZGSYNNVPNLHQG-SANMLTNESA-N	Dog	0.5	mg/kg	IV	0.5 mg/kg IV, 2.0 mg/kg PO	Chemical Probes Portal	BAY-784
PZGSYNNVPNLHQG-SANMLTNESA-N	Dog	2	mg/kg	PO	0.5 mg/kg IV, 2.0 mg/kg PO	Chemical Probes Portal	BAY-784
PZGSYNNVPNLHQG-SANMLTNESA-N	Monkey (Cynomolgus)	0.5	mg/kg	IV	0.5 mg/kg IV, 2.0 and 20 mg/kg PO	Chemical Probes Portal	BAY-784
PZGSYNNVPNLHQG-SANMLTNESA-N	Monkey (Cynomolgus)	20	mg/kg	PO	0.5 mg/kg IV, 2.0 and 20 mg/kg PO	Chemical Probes Portal	BAY-784
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	L-745870
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	L-745870
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	BI-2081
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	BI-2081
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-6096
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Dog	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-6096
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	THIQ
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	THIQ
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Dog	0.2	mg/kg	IV	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	THIQ
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Dog	0.5	mg/kg	PO	0.2 mg/Kg IV, 0.5 mg/Kg PO	Chemical Probes Portal	THIQ
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	Firazorexton
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	Firazorexton
VOSAWOSMGPKQEQ-OALUTQOASA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	Firazorexton
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Other	10	mg/kg		10 to 30 mg/Kg in Rat	Chemical Probes Portal	TP-024
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	ML075
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Dog	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Dog	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GLPG4970
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 to 3 mg/kg	Chemical Probes Portal	RO4938581
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	RO4938581
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Rat	0.1	mg/kg		0.1 mg/Kg	Chemical Probes Portal	RO4938581
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	LP46
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	7.5	mg/kg		7.5 mg/Kg	Chemical Probes Portal	LP46
LPORLBPACXEOET-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	LP46
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GIREDESTRANT
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GIREDESTRANT
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GIREDESTRANT
QAKJEKTXKXAPBP-MGCURZBSSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	NK7-902
QAKJEKTXKXAPBP-MGCURZBSSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NK7-902
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	NK7-902
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	NK7-902
QAKJEKTXKXAPBP-MGCURZBSSA-N	Monkey (Cynomolgus)	2	mg/kg		2 mg/Kg	Chemical Probes Portal	NK7-902
ODOJVROSIRINJT-LJQANCHMSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	C3TD879
ODOJVROSIRINJT-LJQANCHMSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	C3TD879
ODOJVROSIRINJT-LJQANCHMSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	C3TD879
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Rat	0.25	mg/kg		0.25 mg/Kg	Chemical Probes Portal	AXL-IN-68
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Rat	2	mg/kg		2.0 mg/Kg	Chemical Probes Portal	AXL-IN-68
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	JNJ-31020028
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	JNJ-31020028
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	JNJ-31020028
HUOLMBXGHHSYHC-QWQFASRJSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	NX-1607
HUOLMBXGHHSYHC-QWQFASRJSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NX-1607
CEGVLCNHZDUFIJ-NSHDSACASA-N	Mouse	0.5	mg/kg	IV	0.5 mg/Kg IV, 1 mg/Kg PO	Chemical Probes Portal	AZD4144
CEGVLCNHZDUFIJ-NSHDSACASA-N	Mouse	1	mg/kg	PO	0.5 mg/Kg IV, 1 mg/Kg PO	Chemical Probes Portal	AZD4144
CEGVLCNHZDUFIJ-NSHDSACASA-N	Rat				0.5 IV, 1.0 PO mg/Kg	Chemical Probes Portal	AZD4144
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	Rentosertib
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	Rentosertib
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	Rentosertib
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	Rentosertib
QJWQAZTYFYCFQU-RMKNXTFCSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	UNMCK90
NORRDWRSNUOCBV-XCIZWWPASA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	CBPD-268
NORRDWRSNUOCBV-XCIZWWPASA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	CBPD-268
NORRDWRSNUOCBV-XCIZWWPASA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	CBPD-268
NORRDWRSNUOCBV-XCIZWWPASA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	CBPD-268
BFMWIVWPPKENIN-AWEZNQCLSA-N	Mouse	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	ART5537
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	BAVDEGALUTAMIDE
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	BAVDEGALUTAMIDE
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	BAVDEGALUTAMIDE
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	BAVDEGALUTAMIDE
JNTJTCXFIXNXDV-VIFPVBQESA-N	Mouse				4.6 h	Chemical Probes Portal	BAY2666605
JNTJTCXFIXNXDV-VIFPVBQESA-N	Rat				15 h	Chemical Probes Portal	BAY2666605
JNTJTCXFIXNXDV-VIFPVBQESA-N	Dog					Chemical Probes Portal	BAY2666605
DTWUUAFTYSMNQX-GFCCVEGCSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NVL-520
FZJKQMONKPFLEO-NZIMVQFPSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	MD-4251
FZJKQMONKPFLEO-NZIMVQFPSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	MD-4251
JFHROPTYMMSOLG-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GSK256066
JFHROPTYMMSOLG-UHFFFAOYSA-N	Rat					Chemical Probes Portal	GSK256066
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	1	umol/kg	IV	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	BI-9508
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	10	umol/kg	PO	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	BI-9508
BZJPCUQQPJJBTP-FGZHOGPDSA-N	Mouse	2	umol/kg	IP	1 umol/Kg IV, 10 umol/Kg PO, 2 umol/Kg IP	Chemical Probes Portal	BI-9508
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Mouse				10 mf/Kg	Chemical Probes Portal	MD-265
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Rat	5	mg/kg		5 mg/kg	Chemical Probes Portal	MD-265
ISQCXAWAHDJCRH-FKDRFZFOSA-N	Dog	2.5	mg/kg		2.5 mg/Kg	Chemical Probes Portal	MD-265
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	Mouse	5	mg		5 mg/K	Chemical Probes Portal	ACBI2
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	ACBI2
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DYR684
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	DYR684
PTARASCXNREVCH-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	DYR684
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JNJ-79883960
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JNJ-79883960
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Mouse	0.2	mg/kg	IV	0.2 mg/Kg IV, 10, 30 mg/Kg PO	Chemical Probes Portal	MSC778
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Mouse	30	mg/kg	PO	0.2 mg/Kg IV, 10, 30 mg/Kg PO	Chemical Probes Portal	MSC778
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Rat	0.2	mg/kg	IV	0.2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MSC778
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Rat	10	mg/kg	PO	0.2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MSC778
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Dog	0.2	mg/kg	IV	0.2 mg/Kg IV, 16 mg/Kg PO	Chemical Probes Portal	MSC778
FIFRHLLUVCAOIK-SJCJKPOMSA-N	Dog	16	mg/kg	PO	0.2 mg/Kg IV, 16 mg/Kg PO	Chemical Probes Portal	MSC778
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Mouse	4.5	mg/kg	IV	4.5 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	BI-5121
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Mouse	2	mg/kg	PO	4.5 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	BI-5121
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	Rat	4.5	mg/kg	IV	4.5 mg/Kg IV, PO	Chemical Probes Portal	BI-5121
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	JNJ-7891118
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-7891118
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-7891118
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	JNJ-7891118
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-7891118
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-7891118
DJOZFERTDDZPJO-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	CPS-021
DJOZFERTDDZPJO-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	CPS-021
RGHSVQHKNJAFGR-QFIPXVFZSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	FAH65E(-)
LDFDXTNMCGLUMQ-YGKODULZSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	NU227326
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	T-10430
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/kg	Chemical Probes Portal	T-10430
RIEBAXQZOMUWKX-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	T-10430
LPDOIXPRZOWBJV-HOCLYGCPSA-N	Rat	0.5	mg/kg	IV	0.5 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	BI-9787
LPDOIXPRZOWBJV-HOCLYGCPSA-N	Rat	5	mg/kg	PO	0.5 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	BI-9787
HGQYUHFFAIXWDI-GOSISDBHSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	PLK4-IN-25
HGQYUHFFAIXWDI-GOSISDBHSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	PLK4-IN-25
APEYSKGQWJKJAZ-LCLGPXMOSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MS6105
CLUWNSLFLMBFKA-RMCUFUCFSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	MS8709
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/kg	Chemical Probes Portal	QP73
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	QP73
GPZKXLCJTKULAU-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/kg	Chemical Probes Portal	QP73
SVKZUEZCCKLNIM-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	BRD9-PROTAC-E5
LFCNOSRNWFMQLB-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	dCDK9-202
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	XL01126
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	XL01126
HKSBXNVKPFTBIG-WUEKOBJSSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	XL01126
DQRZNYPHOWVXPQ-YDUPODKQSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	ACBI3
DQRZNYPHOWVXPQ-YDUPODKQSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	ACBI3
ZGSWGXNEXAXEGV-XFCHVEHOSA-N	Mouse	8	mg/kg		8 mg/Kg	Chemical Probes Portal	GSK215
DLQNQQYGRWMPES-LFHXKVDGSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	APH02174
DLQNQQYGRWMPES-LFHXKVDGSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	APH02174
DLQNQQYGRWMPES-LFHXKVDGSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	APH02174
